flat_index,channel,time,freq,embedded_bit,decoded_bit,error,recovered_z,embedded_z,abs_z_diff
288,0,18,0,1,0,1,-0.11193573474884033,0.6744897365570068,0.7864254713058472
303,0,18,15,1,0,1,-0.06945481896400452,0.6744897365570068,0.7439445555210114
304,0,19,0,1,0,1,-0.0058448901399970055,0.6744897365570068,0.6803346266970038
313,0,19,9,1,0,1,-0.12087702751159668,0.6744897365570068,0.7953667640686035
318,0,19,14,1,0,1,-0.11892873048782349,0.6744897365570068,0.7934184670448303
326,0,20,6,1,0,1,-0.29948320984840393,0.6744897365570068,0.9739729464054108
327,0,20,7,1,0,1,-0.005218652077019215,0.6744897365570068,0.679708388634026
330,0,20,10,1,0,1,-0.3642618954181671,0.6744897365570068,1.038751631975174
334,0,20,14,1,0,1,-0.7926349639892578,0.6744897365570068,1.4671247005462646
336,0,21,0,1,0,1,-0.023999275639653206,0.6744897365570068,0.69848901219666
338,0,21,2,1,0,1,-0.6332355737686157,0.6744897365570068,1.3077253103256226
349,0,21,13,1,0,1,-0.2730529308319092,0.6744897365570068,0.947542667388916
358,0,22,6,1,0,1,-0.21230781078338623,0.6744897365570068,0.8867975473403931
370,0,23,2,1,0,1,-0.3691239655017853,0.6744897365570068,1.0436137020587921
