flat_index,channel,time,freq,embedded_bit,decoded_bit,error,recovered_z,embedded_z,abs_z_diff
169,0,10,9,1,1,0,0.36826178431510925,0.6744897365570068,0.3062279522418976
170,0,10,10,0,0,0,-0.7423825860023499,-0.6744897365570068,0.06789284944534302
171,0,10,11,0,0,0,-0.8963360786437988,-0.6744897365570068,0.221846342086792
172,0,10,12,0,0,0,-1.144896149635315,-0.6744897365570068,0.4704064130783081
173,0,10,13,0,0,0,-0.7230605483055115,-0.6744897365570068,0.04857081174850464
174,0,10,14,1,1,0,0.06544406712055206,0.6744897365570068,0.6090456694364548
175,0,10,15,0,0,0,-0.966954231262207,-0.6744897365570068,0.2924644947052002
176,0,11,0,1,0,1,-0.055215511471033096,0.6744897365570068,0.7297052480280399
177,0,11,1,1,1,0,0.43061164021492004,0.6744897365570068,0.2438780963420868
178,0,11,2,1,1,0,0.4390373229980469,0.6744897365570068,0.23545241355895996
179,0,11,3,1,1,0,0.39111295342445374,0.6744897365570068,0.2833767831325531
180,0,11,4,0,0,0,-0.8301538228988647,-0.6744897365570068,0.1556640863418579
181,0,11,5,1,1,0,0.46018072962760925,0.6744897365570068,0.21430900692939758
182,0,11,6,1,1,0,0.25367650389671326,0.6744897365570068,0.4208132326602936
183,0,11,7,0,0,0,-1.1473174095153809,-0.6744897365570068,0.472827672958374
184,0,11,8,0,0,0,-1.0483249425888062,-0.6744897365570068,0.3738352060317993
185,0,11,9,0,0,0,-1.0212597846984863,-0.6744897365570068,0.3467700481414795
186,0,11,10,1,0,1,-0.008843440562486649,0.6744897365570068,0.6833331771194935
187,0,11,11,0,0,0,-1.1525599956512451,-0.6744897365570068,0.4780702590942383
188,0,11,12,0,0,0,-1.3725141286849976,-0.6744897365570068,0.6980243921279907
189,0,11,13,1,1,0,0.04006076604127884,0.6744897365570068,0.634428970515728
190,0,11,14,1,1,0,0.5729439854621887,0.6744897365570068,0.10154575109481812
191,0,11,15,1,1,0,0.9113724231719971,0.6744897365570068,0.23688268661499023
192,0,12,0,0,0,0,-1.49018394947052,-0.6744897365570068,0.8156942129135132
193,0,12,1,0,0,0,-2.472832202911377,-0.6744897365570068,1.7983424663543701
194,0,12,2,0,0,0,-1.130045771598816,-0.6744897365570068,0.4555560350418091
195,0,12,3,0,0,0,-1.693809151649475,-0.6744897365570068,1.0193194150924683
196,0,12,4,0,0,0,-1.524691104888916,-0.6744897365570068,0.8502013683319092
197,0,12,5,1,0,1,-0.2041580080986023,0.6744897365570068,0.8786477446556091
198,0,12,6,0,0,0,-1.462868571281433,-0.6744897365570068,0.7883788347244263
199,0,12,7,1,0,1,-0.09396400302648544,0.6744897365570068,0.7684537395834923
200,0,12,8,1,0,1,-0.4531790316104889,0.6744897365570068,1.1276687681674957
201,0,12,9,0,0,0,-1.1579285860061646,-0.6744897365570068,0.4834388494491577
202,0,12,10,0,0,0,-1.2901464700698853,-0.6744897365570068,0.6156567335128784
203,0,12,11,1,1,0,0.14694854617118835,0.6744897365570068,0.5275411903858185
204,0,12,12,1,1,0,0.26516950130462646,0.6744897365570068,0.40932023525238037
205,0,12,13,0,0,0,-0.627704381942749,-0.6744897365570068,0.04678535461425781
206,0,12,14,1,1,0,0.03395983576774597,0.6744897365570068,0.6405299007892609
207,0,12,15,1,1,0,0.6303930282592773,0.6744897365570068,0.04409670829772949
208,0,13,0,0,0,0,-1.1287205219268799,-0.6744897365570068,0.45423078536987305
209,0,13,1,1,1,0,0.6454222202301025,0.6744897365570068,0.029067516326904297
210,0,13,2,0,0,0,-0.6149515509605408,-0.6744897365570068,0.059538185596466064
211,0,13,3,0,0,0,-0.5983267426490784,-0.6744897365570068,0.07616299390792847
212,0,13,4,1,1,0,0.9808124899864197,0.6744897365570068,0.30632275342941284
213,0,13,5,0,0,0,-0.689245879650116,-0.6744897365570068,0.01475614309310913
214,0,13,6,0,0,0,-1.2491800785064697,-0.6744897365570068,0.5746903419494629
215,0,13,7,0,0,0,-1.3442095518112183,-0.6744897365570068,0.6697198152542114
216,0,13,8,1,0,1,-0.024892427027225494,0.6744897365570068,0.6993821635842323
217,0,13,9,1,1,0,0.2629221975803375,0.6744897365570068,0.4115675389766693
218,0,13,10,1,1,0,0.7311505675315857,0.6744897365570068,0.05666083097457886
219,0,13,11,1,1,0,0.584480345249176,0.6744897365570068,0.09000939130783081
220,0,13,12,1,1,0,0.23655496537685394,0.6744897365570068,0.4379347711801529
221,0,13,13,1,1,0,0.20364701747894287,0.6744897365570068,0.47084271907806396
222,0,13,14,0,0,0,-1.3466829061508179,-0.6744897365570068,0.672193169593811
223,0,13,15,1,1,0,0.4015350341796875,0.6744897365570068,0.27295470237731934
224,0,14,0,1,1,0,0.09833244979381561,0.6744897365570068,0.5761572867631912
225,0,14,1,1,0,1,-0.010854796506464481,0.6744897365570068,0.6853445330634713
226,0,14,2,0,0,0,-0.8171430826187134,-0.6744897365570068,0.14265334606170654
227,0,14,3,0,0,0,-0.9930464029312134,-0.6744897365570068,0.31855666637420654
228,0,14,4,1,1,0,0.06329789757728577,0.6744897365570068,0.6111918389797211
229,0,14,5,1,1,0,0.256257563829422,0.6744897365570068,0.41823217272758484
230,0,14,6,0,0,0,-0.9442563652992249,-0.6744897365570068,0.269766628742218
231,0,14,7,0,0,0,-0.43319758772850037,-0.6744897365570068,0.24129214882850647
232,0,14,8,1,1,0,0.3776988387107849,0.6744897365570068,0.2967908978462219
233,0,14,9,1,0,1,-0.2394556701183319,0.6744897365570068,0.9139454066753387
234,0,14,10,1,1,0,0.4945520758628845,0.6744897365570068,0.17993766069412231
235,0,14,11,0,0,0,-1.042239785194397,-0.6744897365570068,0.36775004863739014
236,0,14,12,0,0,0,-1.1144593954086304,-0.6744897365570068,0.43996965885162354
237,0,14,13,1,1,0,0.4211609959602356,0.6744897365570068,0.25332874059677124
238,0,14,14,0,0,0,-1.1195878982543945,-0.6744897365570068,0.4450981616973877
239,0,14,15,0,0,0,-0.04317833110690117,-0.6744897365570068,0.6313114054501057
240,0,15,0,0,0,0,-1.689873456954956,-0.6744897365570068,1.0153837203979492
241,0,15,1,0,0,0,-1.0701406002044678,-0.6744897365570068,0.39565086364746094
242,0,15,2,1,1,0,0.4896171987056732,0.6744897365570068,0.18487253785133362
243,0,15,3,1,1,0,0.4752843677997589,0.6744897365570068,0.19920536875724792
244,0,15,4,0,0,0,-1.4288625717163086,-0.6744897365570068,0.7543728351593018
245,0,15,5,1,1,0,0.3991572856903076,0.6744897365570068,0.2753324508666992
246,0,15,6,0,0,0,-1.2193706035614014,-0.6744897365570068,0.5448808670043945
247,0,15,7,1,0,1,-0.29540181159973145,0.6744897365570068,0.9698915481567383
248,0,15,8,1,1,0,0.3768823444843292,0.6744897365570068,0.2976073920726776
249,0,15,9,0,0,0,-1.7908304929733276,-0.6744897365570068,1.1163407564163208
250,0,15,10,0,0,0,-1.497885823249817,-0.6744897365570068,0.8233960866928101
251,0,15,11,0,0,0,-1.110772728919983,-0.6744897365570068,0.4362829923629761
252,0,15,12,1,1,0,0.11210425198078156,0.6744897365570068,0.5623854845762253
253,0,15,13,1,1,0,0.4718596339225769,0.6744897365570068,0.20263010263442993
254,0,15,14,0,0,0,-0.8017175793647766,-0.6744897365570068,0.12722784280776978
255,0,15,15,1,1,0,0.8198621869087219,0.6744897365570068,0.1453724503517151
256,0,16,0,0,0,0,-1.2830055952072144,-0.6744897365570068,0.6085158586502075
257,0,16,1,1,1,0,0.6568260788917542,0.6744897365570068,0.017663657665252686
258,0,16,2,0,0,0,-1.2888355255126953,-0.6744897365570068,0.6143457889556885
259,0,16,3,1,1,0,0.33601704239845276,0.6744897365570068,0.3384726941585541
260,0,16,4,1,1,0,0.3137921094894409,0.6744897365570068,0.3606976270675659
261,0,16,5,0,0,0,-1.3809466361999512,-0.6744897365570068,0.7064568996429443
262,0,16,6,1,0,1,-0.3753863275051117,0.6744897365570068,1.0498760640621185
