flat_index,message_index,channel,time,freq,embedded_bit,decoded_bit,error,recovered_z,embedded_z,abs_z_diff
20045,7757,4,228,13,0,0,0,-0.7451909184455872,-0.6744897365570068,0.07070118188858032
20046,7758,4,228,14,1,1,0,1.0053080320358276,0.6744897365570068,0.3308182954788208
20047,7759,4,228,15,0,1,1,0.8766835331916809,-0.6744897365570068,1.5511732697486877
20048,7760,4,229,0,0,1,1,1.104192852973938,-0.6744897365570068,1.7786825895309448
20049,7761,4,229,1,1,0,1,-0.7962054014205933,0.6744897365570068,1.4706951379776
20050,7762,4,229,2,1,1,0,0.26253950595855713,0.6744897365570068,0.4119502305984497
20051,7763,4,229,3,0,0,0,-0.12413868308067322,-0.6744897365570068,0.5503510534763336
20052,7764,4,229,4,1,0,1,-0.5778352618217468,0.6744897365570068,1.2523249983787537
20053,7765,4,229,5,0,0,0,-0.09220488369464874,-0.6744897365570068,0.5822848528623581
20054,7766,4,229,6,0,1,1,0.5912711024284363,-0.6744897365570068,1.2657608389854431
20055,7767,4,229,7,1,1,0,0.04739188402891159,0.6744897365570068,0.6270978525280952
20056,7768,4,229,8,1,0,1,-0.5540164709091187,0.6744897365570068,1.2285062074661255
20057,7769,4,229,9,0,0,0,-0.6836977601051331,-0.6744897365570068,0.00920802354812622
20058,7770,4,229,10,1,0,1,-0.197034552693367,0.6744897365570068,0.8715242892503738
20059,7771,4,229,11,0,0,0,-0.4583737850189209,-0.6744897365570068,0.21611595153808594
20060,7772,4,229,12,0,1,1,0.3459835946559906,-0.6744897365570068,1.0204733312129974
20061,7773,4,229,13,0,0,0,-0.003222517669200897,-0.6744897365570068,0.6712672188878059
20062,7774,4,229,14,0,1,1,0.03755689784884453,-0.6744897365570068,0.7120466344058514
20063,7775,4,229,15,0,1,1,1.011165976524353,-0.6744897365570068,1.6856557130813599
20064,7776,4,230,0,1,1,0,0.5184013247489929,0.6744897365570068,0.15608841180801392
20065,7777,4,230,1,1,1,0,0.07904735952615738,0.6744897365570068,0.5954423770308495
20066,7778,4,230,2,1,0,1,-0.7482677102088928,0.6744897365570068,1.4227574467658997
20067,7779,4,230,3,1,1,0,0.4698330760002136,0.6744897365570068,0.2046566605567932
20068,7780,4,230,4,1,1,0,0.5764414072036743,0.6744897365570068,0.09804832935333252
20069,7781,4,230,5,1,0,1,-0.005292582791298628,0.6744897365570068,0.6797823193483055
20070,7782,4,230,6,1,1,0,0.5488608479499817,0.6744897365570068,0.12562888860702515
20071,7783,4,230,7,1,1,0,0.2781454622745514,0.6744897365570068,0.39634427428245544
20072,7784,4,230,8,0,1,1,0.5567083954811096,-0.6744897365570068,1.2311981320381165
20073,7785,4,230,9,0,0,0,-0.212570920586586,-0.6744897365570068,0.46191881597042084
20074,7786,4,230,10,0,0,0,-0.7334728240966797,-0.6744897365570068,0.05898308753967285
20075,7787,4,230,11,1,0,1,-0.09666682779788971,0.6744897365570068,0.7711565643548965
20076,7788,4,230,12,1,1,0,0.38777193427085876,0.6744897365570068,0.28671780228614807
20077,7789,4,230,13,1,1,0,0.0377221554517746,0.6744897365570068,0.6367675811052322
20078,7790,4,230,14,0,1,1,0.7695685029029846,-0.6744897365570068,1.4440582394599915
20079,7791,4,230,15,0,1,1,1.0252585411071777,-0.6744897365570068,1.6997482776641846
20080,7792,4,231,0,1,1,0,0.43760788440704346,0.6744897365570068,0.23688185214996338
20081,7793,4,231,1,0,1,1,0.4208625257015228,-0.6744897365570068,1.0953522622585297
20082,7794,4,231,2,0,1,1,0.40633729100227356,-0.6744897365570068,1.0808270275592804
20083,7795,4,231,3,0,0,0,-0.149718776345253,-0.6744897365570068,0.5247709602117538
20084,7796,4,231,4,0,1,1,0.1266501545906067,-0.6744897365570068,0.8011398911476135
20085,7797,4,231,5,1,0,1,-0.27743223309516907,0.6744897365570068,0.9519219696521759
20086,7798,4,231,6,0,1,1,0.06292389333248138,-0.6744897365570068,0.7374136298894882
20087,7799,4,231,7,1,1,0,0.08647523820400238,0.6744897365570068,0.5880144983530045
20088,7800,4,231,8,1,1,0,0.3409889042377472,0.6744897365570068,0.33350083231925964
20089,7801,4,231,9,0,0,0,-0.2771713137626648,-0.6744897365570068,0.39731842279434204
20090,7802,4,231,10,0,1,1,0.060473304241895676,-0.6744897365570068,0.7349630407989025
20091,7803,4,231,11,0,1,1,0.2815484404563904,-0.6744897365570068,0.9560381770133972
20092,7804,4,231,12,0,0,0,-0.7435970306396484,-0.6744897365570068,0.0691072940826416
20093,7805,4,231,13,1,0,1,-0.002735443413257599,0.6744897365570068,0.6772251799702644
20094,7806,4,231,14,0,0,0,-0.4030343294143677,-0.6744897365570068,0.27145540714263916
20095,7807,4,231,15,0,1,1,0.5540034174919128,-0.6744897365570068,1.2284931540489197
20096,7808,4,232,0,1,1,0,0.23546774685382843,0.6744897365570068,0.4390219897031784
20097,7809,4,232,1,1,0,1,-0.6237789392471313,0.6744897365570068,1.2982686758041382
20098,7810,4,232,2,1,0,1,-0.44914764165878296,0.6744897365570068,1.1236373782157898
20099,7811,4,232,3,1,0,1,-0.24742063879966736,0.6744897365570068,0.9219103753566742
20100,7812,4,232,4,0,1,1,0.37486445903778076,-0.6744897365570068,1.0493541955947876
20101,7813,4,232,5,0,0,0,-0.19408383965492249,-0.6744897365570068,0.48040589690208435
20102,7814,4,232,6,0,0,0,-0.9593643546104431,-0.6744897365570068,0.2848746180534363
20103,7815,4,232,7,0,0,0,-0.603180468082428,-0.6744897365570068,0.07130926847457886
20104,7816,4,232,8,1,1,0,0.7769637703895569,0.6744897365570068,0.10247403383255005
20105,7817,4,232,9,1,0,1,-0.12190118432044983,0.6744897365570068,0.7963909208774567
20106,7818,4,232,10,1,1,0,0.14260618388652802,0.6744897365570068,0.5318835526704788
20107,7819,4,232,11,0,0,0,-0.5832235217094421,-0.6744897365570068,0.0912662148475647
20108,7820,4,232,12,0,1,1,0.615744411945343,-0.6744897365570068,1.2902341485023499
20109,7821,4,232,13,1,1,0,0.5872788429260254,0.6744897365570068,0.08721089363098145
20110,7822,4,232,14,0,1,1,0.4497912526130676,-0.6744897365570068,1.1242809891700745
20111,7823,4,232,15,1,1,0,0.1935054361820221,0.6744897365570068,0.48098430037498474
20112,7824,4,233,0,1,1,0,0.012111621908843517,0.6744897365570068,0.6623781146481633
20113,7825,4,233,1,0,0,0,-0.3047496974468231,-0.6744897365570068,0.3697400391101837
20114,7826,4,233,2,1,1,0,0.2888154089450836,0.6744897365570068,0.3856743276119232
20115,7827,4,233,3,1,0,1,-0.4709811806678772,0.6744897365570068,1.145470917224884
20116,7828,4,233,4,1,1,0,0.015966901555657387,0.6744897365570068,0.6585228350013494
20117,7829,4,233,5,0,0,0,-0.46336629986763,-0.6744897365570068,0.21112343668937683
20118,7830,4,233,6,1,1,0,0.6532773971557617,0.6744897365570068,0.021212339401245117
20119,7831,4,233,7,0,0,0,-0.27751922607421875,-0.6744897365570068,0.3969705104827881
20120,7832,4,233,8,0,0,0,-0.35519886016845703,-0.6744897365570068,0.3192908763885498
20121,7833,4,233,9,0,1,1,0.12338850647211075,-0.6744897365570068,0.7978782430291176
20122,7834,4,233,10,0,0,0,-0.13211886584758759,-0.6744897365570068,0.5423708707094193
20123,7835,4,233,11,1,1,0,0.44524669647216797,0.6744897365570068,0.22924304008483887
20124,7836,4,233,12,0,0,0,-0.11121165007352829,-0.6744897365570068,0.5632780864834785
20125,7837,4,233,13,1,0,1,-0.01569727063179016,0.6744897365570068,0.690187007188797
20126,7838,4,233,14,0,0,0,-0.16023871302604675,-0.6744897365570068,0.5142510235309601
20127,7839,4,233,15,1,0,1,-1.1665122509002686,0.6744897365570068,1.8410019874572754
20128,7840,4,234,0,1,1,0,0.02242063358426094,0.6744897365570068,0.6520691029727459
20129,7841,4,234,1,0,1,1,0.21830925345420837,-0.6744897365570068,0.8927989900112152
20130,7842,4,234,2,0,1,1,0.8772336840629578,-0.6744897365570068,1.5517234206199646
20131,7843,4,234,3,0,1,1,0.3340676724910736,-0.6744897365570068,1.0085574090480804
20132,7844,4,234,4,1,0,1,-0.8635977506637573,0.6744897365570068,1.5380874872207642
20133,7845,4,234,5,0,1,1,0.4524223506450653,-0.6744897365570068,1.1269120872020721
20134,7846,4,234,6,0,1,1,0.16904953122138977,-0.6744897365570068,0.8435392677783966
20135,7847,4,234,7,0,0,0,-0.4429570138454437,-0.6744897365570068,0.2315327227115631
20136,7848,4,234,8,1,1,0,0.3507978022098541,0.6744897365570068,0.3236919343471527
20137,7849,4,234,9,1,1,0,0.43876686692237854,0.6744897365570068,0.2357228696346283
20138,7850,4,234,10,1,1,0,0.620721697807312,0.6744897365570068,0.053768038749694824
20139,7851,4,234,11,0,0,0,-0.7048376798629761,-0.6744897365570068,0.03034794330596924
20140,7852,4,234,12,0,1,1,0.41169512271881104,-0.6744897365570068,1.0861848592758179
20141,7853,4,234,13,1,1,0,0.07902778685092926,0.6744897365570068,0.5954619497060776
20142,7854,4,234,14,1,1,0,0.35113266110420227,0.6744897365570068,0.32335707545280457
20143,7855,4,234,15,1,1,0,0.1950862556695938,0.6744897365570068,0.479403480887413
20144,7856,4,235,0,0,0,0,-0.22464556992053986,-0.6744897365570068,0.449844166636467
20145,7857,4,235,1,0,0,0,-0.8684511184692383,-0.6744897365570068,0.19396138191223145
20146,7858,4,235,2,1,0,1,-0.6478543281555176,0.6744897365570068,1.3223440647125244
20147,7859,4,235,3,1,1,0,0.29423412680625916,0.6744897365570068,0.3802556097507477
20148,7860,4,235,4,1,1,0,0.2969021499156952,0.6744897365570068,0.37758758664131165
20149,7861,4,235,5,1,1,0,0.24752067029476166,0.6744897365570068,0.4269690662622452
20150,7862,4,235,6,1,1,0,0.18690167367458344,0.6744897365570068,0.4875880628824234
20151,7863,4,235,7,0,0,0,-0.43654242157936096,-0.6744897365570068,0.23794731497764587
20152,7864,4,235,8,1,1,0,0.28354892134666443,0.6744897365570068,0.3909408152103424
20153,7865,4,235,9,1,1,0,0.2132536917924881,0.6744897365570068,0.46123604476451874
20154,7866,4,235,10,0,0,0,-0.5952198505401611,-0.6744897365570068,0.0792698860168457
20155,7867,4,235,11,0,0,0,-0.0019309011986479163,-0.6744897365570068,0.6725588353583589
20156,7868,4,235,12,1,1,0,0.2937687933444977,0.6744897365570068,0.38072094321250916
20157,7869,4,235,13,1,1,0,0.21138149499893188,0.6744897365570068,0.46310824155807495
20158,7870,4,235,14,0,0,0,-0.05572868138551712,-0.6744897365570068,0.6187610551714897
20159,7871,4,235,15,1,1,0,0.7862290740013123,0.6744897365570068,0.11173933744430542
20160,7872,4,236,0,1,1,0,0.02048538438975811,0.6744897365570068,0.6540043521672487
20161,7873,4,236,1,0,0,0,-0.8256385922431946,-0.6744897365570068,0.15114885568618774
20162,7874,4,236,2,1,0,1,-0.46240735054016113,0.6744897365570068,1.136897087097168
20163,7875,4,236,3,0,1,1,0.066068135201931,-0.6744897365570068,0.7405578717589378
20164,7876,4,236,4,1,0,1,-0.34545084834098816,0.6744897365570068,1.019940584897995
20165,7877,4,236,5,0,1,1,0.4497630000114441,-0.6744897365570068,1.124252736568451
20166,7878,4,236,6,1,1,0,0.41054484248161316,0.6744897365570068,0.2639448940753937
20167,7879,4,236,7,0,1,1,0.16729693114757538,-0.6744897365570068,0.8417866677045822
20168,7880,4,236,8,1,0,1,-0.263213574886322,0.6744897365570068,0.9377033114433289
20169,7881,4,236,9,1,0,1,-0.06309133023023605,0.6744897365570068,0.7375810667872429
20170,7882,4,236,10,1,0,1,-0.32245397567749023,0.6744897365570068,0.9969437122344971
20171,7883,4,236,11,1,1,0,0.4158635139465332,0.6744897365570068,0.25862622261047363
20172,7884,4,236,12,0,1,1,0.42159533500671387,-0.6744897365570068,1.0960850715637207
20173,7885,4,236,13,0,1,1,0.4177857041358948,-0.6744897365570068,1.0922754406929016
20174,7886,4,236,14,0,1,1,0.5911862850189209,-0.6744897365570068,1.2656760215759277
20175,7887,4,236,15,0,0,0,-0.2822268605232239,-0.6744897365570068,0.39226287603378296
20176,7888,4,237,0,1,0,1,-0.10703454911708832,0.6744897365570068,0.7815242856740952
20177,7889,4,237,1,1,0,1,-0.2694368362426758,0.6744897365570068,0.9439265727996826
20178,7890,4,237,2,1,0,1,-1.744351863861084,0.6744897365570068,2.418841600418091
20179,7891,4,237,3,1,1,0,0.4111514985561371,0.6744897365570068,0.26333823800086975
20180,7892,4,237,4,1,0,1,-0.4095054566860199,0.6744897365570068,1.0839951932430267
20181,7893,4,237,5,0,0,0,-0.7529797554016113,-0.6744897365570068,0.07849001884460449
20182,7894,4,237,6,0,1,1,0.5828103423118591,-0.6744897365570068,1.257300078868866
20183,7895,4,237,7,0,1,1,0.20668905973434448,-0.6744897365570068,0.8811787962913513
20184,7896,4,237,8,0,0,0,-1.0145015716552734,-0.6744897365570068,0.3400118350982666
20185,7897,4,237,9,1,1,0,0.24332617223262787,0.6744897365570068,0.43116356432437897
20186,7898,4,237,10,1,0,1,-0.8020872473716736,0.6744897365570068,1.4765769839286804
20187,7899,4,237,11,0,0,0,-0.7641258835792542,-0.6744897365570068,0.08963614702224731
20188,7900,4,237,12,0,0,0,-0.8163493871688843,-0.6744897365570068,0.14185965061187744
20189,7901,4,237,13,1,1,0,0.7544822692871094,0.6744897365570068,0.07999253273010254
20190,7902,4,237,14,1,1,0,0.4150633215904236,0.6744897365570068,0.25942641496658325
20191,7903,4,237,15,1,1,0,0.41843369603157043,0.6744897365570068,0.2560560405254364
20192,7904,4,238,0,0,0,0,-0.012033341452479362,-0.6744897365570068,0.6624563951045275
20193,7905,4,238,1,1,1,0,1.1642638444900513,0.6744897365570068,0.48977410793304443
20194,7906,4,238,2,1,0,1,-0.16020391881465912,0.6744897365570068,0.834693655371666
20195,7907,4,238,3,1,0,1,-0.555368959903717,0.6744897365570068,1.2298586964607239
20196,7908,4,238,4,0,0,0,-0.21855497360229492,-0.6744897365570068,0.4559347629547119
20197,7909,4,238,5,0,0,0,-1.1388490200042725,-0.6744897365570068,0.4643592834472656
20198,7910,4,238,6,1,1,0,0.14770524203777313,0.6744897365570068,0.5267844945192337
20199,7911,4,238,7,1,0,1,-0.008680357597768307,0.6744897365570068,0.6831700941547751
20200,7912,4,238,8,0,1,1,0.13230587542057037,-0.6744897365570068,0.8067956119775772
20201,7913,4,238,9,0,0,0,-0.7772073149681091,-0.6744897365570068,0.1027175784111023
20202,7914,4,238,10,1,1,0,0.09818676114082336,0.6744897365570068,0.5763029754161835
20203,7915,4,238,11,0,0,0,-0.26236554980278015,-0.6744897365570068,0.4121241867542267
20204,7916,4,238,12,0,1,1,0.18660812079906464,-0.6744897365570068,0.8610978573560715
20205,7917,4,238,13,0,1,1,0.5838932394981384,-0.6744897365570068,1.2583829760551453
20206,7918,4,238,14,0,0,0,-0.18945011496543884,-0.6744897365570068,0.485039621591568
20207,7919,4,238,15,0,0,0,-0.3313256800174713,-0.6744897365570068,0.3431640565395355
20208,7920,4,239,0,0,1,1,0.572992742061615,-0.6744897365570068,1.2474824786186218
20209,7921,4,239,1,1,0,1,-0.29102465510368347,0.6744897365570068,0.9655143916606903
20210,7922,4,239,2,0,1,1,0.42117348313331604,-0.6744897365570068,1.0956632196903229
20211,7923,4,239,3,1,1,0,0.2019226998090744,0.6744897365570068,0.47256703674793243
20212,7924,4,239,4,0,1,1,0.5995470285415649,-0.6744897365570068,1.2740367650985718
20213,7925,4,239,5,1,1,0,0.3340459167957306,0.6744897365570068,0.34044381976127625
20214,7926,4,239,6,0,0,0,-0.8707277178764343,-0.6744897365570068,0.1962379813194275
20215,7927,4,239,7,1,1,0,0.010917854495346546,0.6744897365570068,0.6635718820616603
20216,7928,4,239,8,1,0,1,-0.5462819933891296,0.6744897365570068,1.2207717299461365
20217,7929,4,239,9,0,0,0,-0.6720079779624939,-0.6744897365570068,0.0024817585945129395
20218,7930,4,239,10,0,0,0,-0.1704411804676056,-0.6744897365570068,0.5040485560894012
20219,7931,4,239,11,0,1,1,0.5162660479545593,-0.6744897365570068,1.1907557845115662
20220,7932,4,239,12,0,1,1,0.34514641761779785,-0.6744897365570068,1.0196361541748047
20221,7933,4,239,13,1,0,1,-0.5174532532691956,0.6744897365570068,1.1919429898262024
20222,7934,4,239,14,0,1,1,0.5677915215492249,-0.6744897365570068,1.2422812581062317
20223,7935,4,239,15,0,0,0,-0.06338487565517426,-0.6744897365570068,0.6111048609018326
20224,7936,4,240,0,1,1,0,1.445144772529602,0.6744897365570068,0.7706550359725952
20225,7937,4,240,1,0,0,0,-0.7088930010795593,-0.6744897365570068,0.03440326452255249
20226,7938,4,240,2,1,1,0,0.07917999476194382,0.6744897365570068,0.595309741795063
20227,7939,4,240,3,0,1,1,0.24908843636512756,-0.6744897365570068,0.9235781729221344
20228,7940,4,240,4,1,1,0,0.453777015209198,0.6744897365570068,0.22071272134780884
20229,7941,4,240,5,0,0,0,-0.1741594672203064,-0.6744897365570068,0.5003302693367004
20230,7942,4,240,6,0,1,1,0.19447089731693268,-0.6744897365570068,0.8689606338739395
20231,7943,4,240,7,1,0,1,-0.4015796184539795,0.6744897365570068,1.0760693550109863
20232,7944,4,240,8,0,0,0,-0.044208504259586334,-0.6744897365570068,0.6302812322974205
20233,7945,4,240,9,0,1,1,0.2389533817768097,-0.6744897365570068,0.9134431183338165
20234,7946,4,240,10,1,1,0,1.0418668985366821,0.6744897365570068,0.3673771619796753
20235,7947,4,240,11,0,0,0,-0.1913723200559616,-0.6744897365570068,0.4831174165010452
20236,7948,4,240,12,1,1,0,0.3430198132991791,0.6744897365570068,0.33146992325782776
20237,7949,4,240,13,0,0,0,-0.37810438871383667,-0.6744897365570068,0.29638534784317017
20238,7950,4,240,14,1,1,0,0.11661295592784882,0.6744897365570068,0.557876780629158
20239,7951,4,240,15,1,0,1,-0.22827036678791046,0.6744897365570068,0.9027601033449173
20240,7952,4,241,0,1,1,0,0.22542402148246765,0.6744897365570068,0.4490657150745392
20241,7953,4,241,1,0,1,1,0.09073279052972794,-0.6744897365570068,0.7652225270867348
20242,7954,4,241,2,1,0,1,-0.3607414960861206,0.6744897365570068,1.0352312326431274
20243,7955,4,241,3,1,0,1,-0.1601952165365219,0.6744897365570068,0.8346849530935287
20244,7956,4,241,4,1,1,0,0.5635491609573364,0.6744897365570068,0.11094057559967041
20245,7957,4,241,5,0,1,1,0.7069686055183411,-0.6744897365570068,1.381458342075348
20246,7958,4,241,6,1,0,1,-0.26061514019966125,0.6744897365570068,0.9351048767566681
20247,7959,4,241,7,0,0,0,-0.4050391614437103,-0.6744897365570068,0.2694505751132965
20248,7960,4,241,8,1,1,0,0.3032863140106201,0.6744897365570068,0.3712034225463867
20249,7961,4,241,9,1,0,1,-0.22212322056293488,0.6744897365570068,0.8966129571199417
20250,7962,4,241,10,0,0,0,-0.6442925930023193,-0.6744897365570068,0.0301971435546875
20251,7963,4,241,11,1,0,1,-0.13470427691936493,0.6744897365570068,0.8091940134763718
20252,7964,4,241,12,1,0,1,-0.5571345686912537,0.6744897365570068,1.2316243052482605
20253,7965,4,241,13,0,1,1,0.5269033908843994,-0.6744897365570068,1.2013931274414062
20254,7966,4,241,14,1,1,0,0.3044170141220093,0.6744897365570068,0.37007272243499756
20255,7967,4,241,15,0,1,1,0.414280503988266,-0.6744897365570068,1.0887702405452728
20256,7968,4,242,0,0,1,1,0.5485868453979492,-0.6744897365570068,1.223076581954956
20257,7969,4,242,1,0,1,1,0.40378451347351074,-0.6744897365570068,1.0782742500305176
20258,7970,4,242,2,1,0,1,-0.19238126277923584,0.6744897365570068,0.8668709993362427
20259,7971,4,242,3,0,1,1,0.11908746510744095,-0.6744897365570068,0.7935772016644478
20260,7972,4,242,4,0,0,0,-0.40125563740730286,-0.6744897365570068,0.273234099149704
